ID,Educacion,Sexo,Tipo_Empleo,Experiencia,Estado_civil,Edad,Utilizacion_tarjetas,Numero_entidades,Default
Cid05388,Estudios Universitarios,M,Trabajador Pago Planilla,36,Soltero,37,26,3,0
Cid05389,Estudios Universitarios,F,Informal,34,Casado,37,0,4,0
Cid05390,Estudios Tecnicos,F,Emprendedor,155,Casado,37,0,4,0
Cid05391,Estudios Universitarios,M,Trabajador Pago Planilla,51,Soltero,37,1,4,0
Cid05392,Estudios Universitarios,M,Trabajador Pago Planilla,105,Casado,37,0,4,0
Cid05393,Estudios Tecnicos,F,Trabajador Pago Planilla,179,Casado,37,6,4,0
Cid05394,Estudios Universitarios,F,Trabajador Pago Planilla,15,Soltero,37,2,2,0
Cid05395,Estudios Tecnicos,F,Trabajador Pago Planilla,16,Casado,37,8,1,0
Cid05396,Estudios Universitarios,F,Trabajador Pago Planilla,132,Casado,37,3,4,0
Cid05397,Estudios Universitarios,F,Trabajador Pago Planilla,8,Soltero,37,0,1,0
Cid05398,Estudios Universitarios,F,Trabajador Pago Planilla,107,Soltero,37,100,5 o +,0
Cid05399,Estudios Escolares,F,Trabajador Pago Planilla,25,Soltero,37,83,3,0
Cid05400,Estudios Tecnicos,F,Trabajador Pago Planilla,31,Soltero,37,60,3,0
Cid05401,Estudios Escolares,F,Informal,57,Casado,37,39,4,0
Cid05402,Estudios Tecnicos,F,Trabajador Pago Planilla,169,Casado,37,46,4,0
Cid05403,Estudios Tecnicos,F,Informal,48,Casado,37,25,4,0
Cid05404,Estudios Tecnicos,M,Recibo por Honorarios,48,Casado,37,15,3,0
Cid05405,Estudios Tecnicos,F,Informal,126,Soltero,37,0,4,0
Cid05406,Estudios Tecnicos,M,Trabajador Pago Planilla,94,Soltero,37,22,3,0
Cid05407,Estudios Tecnicos,F,Recibo por Honorarios,32,Casado,37,8,3,0
Cid05408,Estudios Escolares,F,Trabajador Pago Planilla,6,Union Libre,37,10,4,0
Cid05409,Estudios Universitarios,F,Trabajador Pago Planilla,91,Casado,37,0,5 o +,0
Cid05410,Estudios Universitarios,F,Trabajador Pago Planilla,180,Casado,37,3,3,0
Cid05411,Estudios Tecnicos,F,Trabajador Pago Planilla,157,Soltero,37,6,1,0
Cid05412,Estudios Tecnicos,F,Trabajador Pago Planilla,73,Casado,37,86,4,0
Cid05413,Estudios Universitarios,M,Recibo por Honorarios,82,Soltero,37,49,5 o +,0
Cid05414,Estudios Tecnicos,F,Emprendedor,33,Soltero,37,55,5 o +,0
Cid05415,Estudios Universitarios,F,Trabajador Pago Planilla,45,Soltero,37,41,5 o +,0
Cid05416,Estudios Tecnicos,F,Trabajador Pago Planilla,22,Soltero,37,74,3,0
Cid05417,Estudios Escolares,F,Informal,146,Casado,37,33,5 o +,0
Cid05418,Estudios Universitarios,F,Trabajador Pago Planilla,163,Soltero,37,98,2,1
Cid05419,Estudios Universitarios,M,Trabajador Pago Planilla,123,Soltero,37,60,2,0
Cid05420,Estudios Escolares,M,Emprendedor,59,Casado,37,20,5 o +,1
Cid05421,Estudios Escolares,F,Emprendedor,28,Casado,37,18,4,0
Cid05422,Estudios Tecnicos,M,Fuerzas Armadas,170,Casado,37,17,4,0
Cid05423,Estudios Universitarios,F,Informal,47,Soltero,37,17,5 o +,0
Cid05424,Estudios Universitarios,M,Trabajador Pago Planilla,94,Union Libre,37,0,5 o +,1
Cid05425,Estudios Escolares,M,Trabajador Pago Planilla,37,Casado,37,0,5 o +,0
Cid05426,Estudios Universitarios,F,Trabajador Pago Planilla,57,Soltero,37,12,3,0
Cid05427,Estudios Universitarios,M,Trabajador Pago Planilla,99,Soltero,37,5,2,0
Cid05428,Estudios Posgrado,M,Trabajador Pago Planilla,34,Soltero,37,7,1,0
Cid05429,Estudios Universitarios,F,Recibo por Honorarios,132,Casado,37,7,4,0
Cid05430,Estudios Universitarios,M,Trabajador Pago Planilla,59,Union Libre,37,3,1,0
Cid05431,Estudios Escolares,F,Informal,137,Soltero,37,83,5 o +,0
Cid05432,Estudios Tecnicos,M,Trabajador Pago Planilla,104,Divorciado,37,93,4,1
Cid05433,Estudios Universitarios,M,Trabajador Pago Planilla,22,Soltero,37,42,5 o +,1
Cid05434,Estudios Escolares,F,Informal,165,Viudo,37,63,4,0
Cid05435,Estudios Escolares,F,Trabajador Pago Planilla,38,Divorciado,37,36,4,1
Cid05436,Estudios Tecnicos,M,Trabajador Pago Planilla,34,Casado,37,21,4,0
Cid05437,Estudios Universitarios,M,Emprendedor,131,Soltero,37,27,2,0
Cid05438,Estudios Universitarios,M,Trabajador Pago Planilla,20,Union Libre,37,4,4,0
Cid05439,Estudios Tecnicos,F,Recibo por Honorarios,13,Casado,37,4,4,0
Cid05440,Estudios Universitarios,M,Trabajador Pago Planilla,19,Casado,37,26,1,0
Cid05441,Estudios Universitarios,F,Trabajador Pago Planilla,52,Soltero,37,3,4,0
Cid05442,Estudios Posgrado,F,Trabajador Pago Planilla,141,Casado,37,30,4,0
Cid05443,Estudios Escolares,M,Trabajador Pago Planilla,57,Casado,37,0,3,0
Cid05444,Estudios Universitarios,F,Trabajador Pago Planilla,180,Divorciado,37,11,4,0
Cid05445,Estudios Universitarios,F,Trabajador Pago Planilla,82,Soltero,37,0,5 o +,0
Cid05446,Estudios Tecnicos,F,Informal,58,Casado,37,5,2,0
Cid05447,Estudios Universitarios,F,Recibo por Honorarios,169,Casado,37,9,1,0
Cid05448,Estudios Tecnicos,M,Trabajador Pago Planilla,195,Soltero,37,100,5 o +,0
Cid05449,Estudios Universitarios,M,Trabajador Pago Planilla,23,Casado,37,92,4,0
Cid05450,Estudios Tecnicos,F,Trabajador Pago Planilla,34,Casado,37,86,3,1
Cid05451,Estudios Universitarios,M,Trabajador Pago Planilla,7,Casado,37,109,3,1
Cid05452,Estudios Universitarios,M,Emprendedor,165,Soltero,37,83,3,1
Cid05453,Estudios Tecnicos,F,Recibo por Honorarios,178,Casado,37,75,5 o +,0
Cid05454,Estudios Tecnicos,F,Trabajador Pago Planilla,80,Casado,37,53,4,0
Cid05455,Estudios Universitarios,M,Trabajador Pago Planilla,6,Soltero,37,53,1,0
Cid05456,Estudios Universitarios,F,Informal,61,Union Libre,37,75,5 o +,0
Cid05457,Estudios Universitarios,M,Trabajador Pago Planilla,133,Casado,37,39,3,0
Cid05458,Estudios Escolares,M,Recibo por Honorarios,141,Soltero,37,9,3,0
Cid05459,Estudios Universitarios,F,Trabajador Pago Planilla,97,Soltero,37,1,5 o +,0
Cid05460,Estudios Tecnicos,M,Trabajador Pago Planilla,262,Union Libre,37,7,5 o +,0
Cid05461,Estudios Posgrado,M,Trabajador Pago Planilla,43,Soltero,37,0,4,0
Cid05462,Estudios Universitarios,F,Trabajador Pago Planilla,72,Casado,37,31,2,0
Cid05463,Estudios Universitarios,M,Trabajador Pago Planilla,86,Soltero,37,0,3,0
Cid05464,Estudios Universitarios,F,Trabajador Pago Planilla,82,Soltero,37,10,2,0
Cid05465,Estudios Universitarios,F,Recibo por Honorarios,139,Casado,37,0,2,0
Cid05466,Estudios Posgrado,F,Trabajador Pago Planilla,15,Casado,37,11,2,0
Cid05467,Estudios Universitarios,M,Trabajador Pago Planilla,12,Casado,37,7,1,0
Cid05468,Estudios Posgrado,M,Trabajador Pago Planilla,44,Casado,37,0,5 o +,0
Cid05469,Estudios Tecnicos,M,Trabajador Pago Planilla,72,Soltero,37,92,5 o +,0
Cid05470,Estudios Tecnicos,F,Recibo por Honorarios,85,Casado,37,100,5 o +,1
Cid05471,Estudios Tecnicos,F,Trabajador Pago Planilla,21,Divorciado,37,67,4,0
Cid05472,Estudios Tecnicos,M,Trabajador Pago Planilla,44,Soltero,37,48,4,1
Cid05473,Estudios Tecnicos,M,Trabajador Pago Planilla,45,Soltero,37,79,3,1
Cid05474,Estudios Tecnicos,F,Emprendedor,13,Soltero,37,20,5 o +,0
Cid05475,Estudios Tecnicos,F,Recibo por Honorarios,32,Soltero,37,31,5 o +,0
Cid05476,Estudios Universitarios,M,Trabajador Pago Planilla,35,Casado,37,31,5 o +,0
Cid05477,Estudios Tecnicos,M,Fuerzas Armadas,211,Soltero,37,30,4,0
Cid05478,Estudios Escolares,F,Informal,18,Union Libre,37,12,3,0
Cid05479,Estudios Universitarios,F,Trabajador Pago Planilla,61,Casado,37,50,5 o +,0
Cid05480,Estudios Universitarios,M,Trabajador Pago Planilla,97,Soltero,37,38,4,1
Cid05481,Estudios Tecnicos,M,Trabajador Pago Planilla,67,Casado,37,13,5 o +,0
Cid05482,Estudios Universitarios,F,Trabajador Pago Planilla,10,Soltero,37,0,5 o +,0
Cid05483,Estudios Universitarios,F,Trabajador Pago Planilla,8,Soltero,37,22,4,0
Cid05484,Estudios Universitarios,M,Recibo por Honorarios,151,Soltero,37,1,3,0
Cid05485,Estudios Universitarios,F,Trabajador Pago Planilla,31,Soltero,37,8,5 o +,0
Cid05486,Estudios Tecnicos,M,Trabajador Pago Planilla,156,Casado,37,14,2,0
Cid05487,Estudios Universitarios,F,Informal,154,Casado,37,0,4,0
Cid05488,Estudios Posgrado,M,Trabajador Pago Planilla,21,Casado,37,5,2,0
Cid05489,Estudios Escolares,F,Trabajador Pago Planilla,14,Soltero,37,1,1,0
Cid05490,Estudios Tecnicos,F,Trabajador Pago Planilla,44,Soltero,37,10,3,0
Cid05491,Estudios Universitarios,F,Trabajador Pago Planilla,8,Soltero,37,4,3,0
Cid05492,Estudios Universitarios,M,Trabajador Pago Planilla,143,Soltero,37,7,4,0
Cid05493,Estudios Posgrado,F,Recibo por Honorarios,201,Casado,37,4,1,0
Cid05494,Estudios Tecnicos,M,Trabajador Pago Planilla,65,Soltero,37,82,5 o +,1
Cid05495,Estudios Universitarios,M,Trabajador Pago Planilla,43,Casado,37,95,4,0
Cid05496,Estudios Universitarios,M,Informal,12,Casado,37,62,2,1
Cid05497,Estudios Universitarios,M,Trabajador Pago Planilla,74,Soltero,37,51,4,0
Cid05498,Estudios Tecnicos,M,Trabajador Pago Planilla,34,Soltero,37,33,5 o +,1
Cid05499,Estudios Tecnicos,M,Trabajador Pago Planilla,156,Union Libre,37,45,5 o +,0
Cid05500,Estudios Universitarios,F,Trabajador Pago Planilla,104,Soltero,37,61,3,0
Cid05501,Estudios Tecnicos,F,Trabajador Pago Planilla,24,Casado,37,34,3,0
Cid05502,Estudios Tecnicos,M,Trabajador Pago Planilla,19,Soltero,37,18,2,0
Cid05503,Estudios Universitarios,F,Informal,33,Soltero,37,23,4,0
Cid05504,Estudios Universitarios,M,Emprendedor,17,Casado,37,17,4,1
Cid05505,Estudios Tecnicos,M,Trabajador Pago Planilla,116,Union Libre,37,0,5 o +,0
Cid05506,Estudios Universitarios,M,Trabajador Pago Planilla,39,Casado,37,24,4,0
Cid05507,Estudios Tecnicos,F,Trabajador Pago Planilla,12,Soltero,37,23,3,1
Cid05508,Estudios Tecnicos,M,Trabajador Pago Planilla,170,Casado,37,15,5 o +,0
Cid05509,Estudios Universitarios,F,Recibo por Honorarios,72,Soltero,37,0,4,0
Cid05510,Estudios Universitarios,F,Trabajador Pago Planilla,6,Casado,37,0,5 o +,0
Cid05511,Estudios Tecnicos,F,Trabajador Pago Planilla,48,Casado,37,3,3,0
Cid05512,Estudios Tecnicos,F,Trabajador Pago Planilla,44,Soltero,37,10,4,0
Cid05513,Estudios Universitarios,F,Trabajador Pago Planilla,45,Soltero,37,0,4,0
Cid05514,Estudios Universitarios,F,Trabajador Pago Planilla,22,Casado,37,2,2,0
Cid05515,Estudios Universitarios,F,Trabajador Pago Planilla,12,Casado,37,0,4,0
Cid05516,Estudios Universitarios,F,Trabajador Pago Planilla,84,Casado,37,0,5 o +,0
Cid05517,Estudios Tecnicos,F,Trabajador Pago Planilla,131,Soltero,37,6,1,0
Cid05518,Estudios Universitarios,M,Trabajador Pago Planilla,140,Union Libre,37,3,1,0
Cid05519,Estudios Escolares,F,Informal,26,Soltero,37,75,5 o +,0
Cid05520,Estudios Tecnicos,F,Informal,72,Casado,37,84,5 o +,0
Cid05521,Estudios Universitarios,M,Trabajador Pago Planilla,122,Soltero,37,89,2,0
Cid05522,Estudios Tecnicos,F,Trabajador Pago Planilla,154,Soltero,37,58,5 o +,0
Cid05523,Estudios Universitarios,M,Trabajador Pago Planilla,49,Casado,37,63,3,0
Cid05524,Estudios Tecnicos,F,Informal,63,Union Libre,37,35,5 o +,0
Cid05525,Estudios Tecnicos,F,Emprendedor,37,Soltero,37,20,5 o +,0
Cid05526,Estudios Universitarios,M,Recibo por Honorarios,55,Divorciado,37,43,3,0
Cid05527,Estudios Tecnicos,M,Trabajador Pago Planilla,11,Soltero,37,24,2,0
Cid05528,Estudios Escolares,M,Trabajador Pago Planilla,125,Union Libre,37,28,3,0
Cid05529,Estudios Universitarios,F,Emprendedor,12,Casado,37,34,4,0
Cid05530,Estudios Universitarios,M,Trabajador Pago Planilla,124,Casado,37,33,4,0
Cid05531,Estudios Tecnicos,M,Trabajador Pago Planilla,77,Union Libre,37,0,5 o +,0
Cid05532,Estudios Tecnicos,M,Trabajador Pago Planilla,45,Divorciado,37,18,3,0
Cid05533,Estudios Tecnicos,F,Recibo por Honorarios,37,Union Libre,37,0,5 o +,0
Cid05534,Estudios Escolares,M,Trabajador Pago Planilla,85,Soltero,37,6,2,0
Cid05535,Estudios Universitarios,M,Trabajador Pago Planilla,165,Casado,37,19,5 o +,0
Cid05536,Estudios Universitarios,F,Trabajador Pago Planilla,71,Soltero,37,32,1,0
Cid05537,Estudios Escolares,F,Emprendedor,23,Soltero,37,0,2,0
Cid05538,Estudios Universitarios,M,Trabajador Pago Planilla,18,Soltero,37,0,4,0
Cid05539,Estudios Universitarios,M,Trabajador Pago Planilla,192,Soltero,37,3,4,0
Cid05540,Estudios Tecnicos,M,Trabajador Pago Planilla,148,Casado,37,10,3,0
Cid05541,Estudios Universitarios,F,Trabajador Pago Planilla,142,Union Libre,37,0,4,0
Cid05542,Estudios Universitarios,F,Trabajador Pago Planilla,101,Casado,37,0,4,0
Cid05543,Estudios Universitarios,F,Trabajador Pago Planilla,169,Casado,37,0,4,0
Cid05544,Estudios Tecnicos,M,Trabajador Pago Planilla,62,Soltero,37,63,4,0
Cid05545,Estudios Universitarios,F,Emprendedor,27,Casado,37,85,5 o +,0
Cid05546,Estudios Universitarios,M,Trabajador Pago Planilla,21,Soltero,37,68,4,1
Cid05547,Estudios Escolares,M,Emprendedor,67,Casado,37,54,5 o +,0
Cid05548,Estudios Tecnicos,M,Trabajador Pago Planilla,9,Soltero,37,26,4,0
Cid05549,Estudios Universitarios,F,Trabajador Pago Planilla,114,Soltero,37,49,4,0
Cid05550,Estudios Universitarios,F,Recibo por Honorarios,261,Casado,37,80,5 o +,0
Cid05551,Estudios Universitarios,F,Informal,143,Soltero,37,46,3,0
Cid05552,Estudios Tecnicos,F,Informal,60,Union Libre,37,25,4,0
Cid05553,Estudios Escolares,F,Informal,66,Casado,37,40,3,0
Cid05554,Estudios Universitarios,F,Trabajador Pago Planilla,7,Casado,37,76,4,0
Cid05555,Estudios Tecnicos,M,Trabajador Pago Planilla,145,Union Libre,37,0,4,0
Cid05556,Estudios Universitarios,M,Emprendedor,42,Union Libre,37,8,4,0
Cid05557,Estudios Escolares,F,Trabajador Pago Planilla,191,Casado,37,50,3,0
Cid05558,Estudios Tecnicos,M,Trabajador Pago Planilla,25,Union Libre,37,0,4,0
Cid05559,Estudios Universitarios,M,Trabajador Pago Planilla,24,Casado,37,20,4,0
Cid05560,Estudios Universitarios,F,Trabajador Pago Planilla,34,Soltero,37,0,5 o +,0
Cid05561,Estudios Tecnicos,F,Informal,52,Soltero,37,10,5 o +,0
Cid05562,Estudios Universitarios,M,Trabajador Pago Planilla,9,Soltero,37,0,3,0
Cid05563,Estudios Universitarios,M,Trabajador Pago Planilla,65,Soltero,37,7,3,0
Cid05564,Estudios Universitarios,F,Trabajador Pago Planilla,115,Union Libre,37,0,5 o +,0
Cid05565,Estudios Universitarios,M,Trabajador Pago Planilla,152,Casado,37,1,3,0
Cid05566,Estudios Tecnicos,M,Trabajador Pago Planilla,191,Casado,37,0,5 o +,0
Cid05567,Estudios Universitarios,M,Trabajador Pago Planilla,82,Casado,37,0,2,0
Cid05568,Estudios Universitarios,M,Recibo por Honorarios,63,Casado,37,14,2,0
Cid05569,Estudios Universitarios,F,Trabajador Pago Planilla,147,Soltero,37,0,4,0
Cid05570,Estudios Universitarios,F,Trabajador Pago Planilla,42,Soltero,37,5,3,0
Cid05571,Estudios Universitarios,F,Trabajador Pago Planilla,145,Soltero,37,0,5 o +,1
Cid05572,Estudios Universitarios,M,Trabajador Pago Planilla,34,Casado,37,6,2,0
Cid05573,Estudios Tecnicos,M,Trabajador Pago Planilla,36,Soltero,37,100,5 o +,1
Cid05574,Estudios Universitarios,M,Trabajador Pago Planilla,42,Union Libre,37,94,4,0
Cid05575,Estudios Tecnicos,M,Trabajador Pago Planilla,12,Soltero,37,69,3,1
Cid05576,Estudios Tecnicos,M,Trabajador Pago Planilla,12,Soltero,37,39,4,0
Cid05577,Estudios Escolares,M,Trabajador Pago Planilla,20,Viudo,37,31,4,0
Cid05578,Estudios Universitarios,F,Trabajador Pago Planilla,45,Soltero,37,80,3,0
Cid05579,Estudios Universitarios,M,Trabajador Pago Planilla,95,Soltero,37,56,2,0
Cid05580,Estudios Escolares,F,Trabajador Pago Planilla,13,Soltero,37,32,4,0
Cid05581,Estudios Tecnicos,F,Emprendedor,61,Soltero,37,35,3,0
Cid05582,Estudios Universitarios,F,Trabajador Pago Planilla,83,Soltero,37,32,5 o +,0
Cid05583,Estudios Tecnicos,F,Trabajador Pago Planilla,129,Union Libre,37,31,2,0
Cid05584,Estudios Universitarios,F,Emprendedor,80,Soltero,37,13,4,0
Cid05585,Estudios Tecnicos,F,Emprendedor,173,Union Libre,37,19,3,0
Cid05586,Estudios Universitarios,F,Trabajador Pago Planilla,132,Casado,37,81,4,0
Cid05587,Estudios Universitarios,M,Trabajador Pago Planilla,72,Soltero,37,25,3,1
Cid05588,Estudios Escolares,F,Emprendedor,147,Soltero,37,0,4,0
Cid05589,Estudios Tecnicos,F,Recibo por Honorarios,44,Casado,37,1,3,0
Cid05590,Estudios Universitarios,F,Trabajador Pago Planilla,126,Soltero,37,3,2,0
Cid05591,Estudios Universitarios,F,Recibo por Honorarios,69,Casado,37,11,3,0
Cid05592,Estudios Tecnicos,M,Trabajador Pago Planilla,129,Casado,37,0,3,0
Cid05593,Estudios Tecnicos,F,Trabajador Pago Planilla,212,Soltero,37,2,1,0
Cid05594,Estudios Universitarios,M,Trabajador Pago Planilla,141,Casado,37,0,5 o +,0
Cid05595,Estudios Universitarios,F,Trabajador Pago Planilla,128,Soltero,37,0,3,0
Cid05596,Estudios Tecnicos,F,Fuerzas Armadas,166,Soltero,37,100,5 o +,1
Cid05597,Estudios Tecnicos,M,Emprendedor,80,Union Libre,37,66,4,0
Cid05598,Estudios Universitarios,M,Emprendedor,43,Soltero,37,65,5 o +,1
Cid05599,Estudios Tecnicos,M,Trabajador Pago Planilla,12,Union Libre,37,57,1,0
Cid05600,Estudios Universitarios,M,Trabajador Pago Planilla,66,Union Libre,37,70,5 o +,1
Cid05601,Estudios Tecnicos,F,Informal,69,Union Libre,37,40,4,0
Cid05602,Estudios Universitarios,M,Trabajador Pago Planilla,39,Soltero,37,48,3,1
Cid05603,Estudios Universitarios,M,Emprendedor,89,Soltero,37,48,2,1
Cid05604,Estudios Escolares,F,Informal,61,Casado,37,50,4,0
Cid05605,Estudios Escolares,M,Informal,186,Casado,37,34,4,1
Cid05606,Estudios Tecnicos,F,Trabajador Pago Planilla,35,Union Libre,37,20,5 o +,1
Cid05607,Estudios Universitarios,M,Emprendedor,173,Soltero,37,21,5 o +,1
Cid05608,Estudios Tecnicos,F,Informal,97,Union Libre,37,15,2,0
Cid05609,Estudios Universitarios,F,Trabajador Pago Planilla,128,Casado,37,27,4,0
Cid05610,Estudios Universitarios,M,Trabajador Pago Planilla,53,Union Libre,37,0,5 o +,0
Cid05611,Estudios Universitarios,F,Trabajador Pago Planilla,70,Soltero,37,5,5 o +,0
Cid05612,Estudios Tecnicos,F,Trabajador Pago Planilla,55,Soltero,37,26,1,0
Cid05613,Estudios Universitarios,F,Trabajador Pago Planilla,7,Casado,37,0,5 o +,0
Cid05614,Estudios Universitarios,F,Trabajador Pago Planilla,20,Union Libre,37,1,4,0
Cid05615,Estudios Universitarios,F,Trabajador Pago Planilla,40,Soltero,37,21,1,0
Cid05616,Estudios Universitarios,F,Trabajador Pago Planilla,115,Soltero,37,10,4,0
Cid05617,Estudios Tecnicos,M,Trabajador Pago Planilla,139,Casado,37,3,2,0
Cid05618,Estudios Universitarios,F,Trabajador Pago Planilla,197,Casado,37,2,4,0
Cid05619,Estudios Universitarios,M,Trabajador Pago Planilla,107,Soltero,37,3,1,0
Cid05620,Estudios Tecnicos,F,Trabajador Pago Planilla,19,Soltero,37,91,5 o +,1
Cid05621,Estudios Escolares,M,Informal,188,Soltero,37,102,5 o +,1
Cid05622,Estudios Tecnicos,F,Informal,83,Casado,37,90,5 o +,1
Cid05623,Estudios Universitarios,M,Trabajador Pago Planilla,203,Casado,37,91,5 o +,1
Cid05624,Estudios Tecnicos,M,Trabajador Pago Planilla,20,Soltero,37,59,5 o +,1
Cid05625,Estudios Escolares,M,Informal,39,Casado,37,55,4,0
Cid05626,Estudios Universitarios,F,Trabajador Pago Planilla,69,Soltero,37,71,5 o +,0
Cid05627,Estudios Tecnicos,M,Trabajador Pago Planilla,8,Soltero,37,25,5 o +,0
Cid05628,Estudios Universitarios,M,Recibo por Honorarios,140,Soltero,37,19,5 o +,0
Cid05629,Estudios Tecnicos,F,Trabajador Pago Planilla,130,Casado,37,16,5 o +,0
Cid05630,Estudios Escolares,F,Informal,130,Soltero,37,2,4,0
Cid05631,Estudios Universitarios,F,Trabajador Pago Planilla,116,Casado,37,16,5 o +,0
Cid05632,Estudios Universitarios,M,Recibo por Honorarios,76,Union Libre,37,35,1,0
Cid05633,Estudios Universitarios,M,Recibo por Honorarios,113,Casado,37,16,2,0
Cid05634,Estudios Tecnicos,F,Trabajador Pago Planilla,107,Soltero,37,0,5 o +,0
Cid05635,Estudios Universitarios,F,Trabajador Pago Planilla,172,Soltero,37,0,5 o +,0
Cid05636,Estudios Tecnicos,F,Emprendedor,96,Casado,37,0,5 o +,0
Cid05637,Estudios Universitarios,F,Trabajador Pago Planilla,61,Casado,37,0,5 o +,0
Cid05638,Estudios Universitarios,F,Informal,110,Soltero,37,0,5 o +,0
Cid05639,Estudios Universitarios,F,Trabajador Pago Planilla,55,Soltero,37,17,2,0
Cid05640,Estudios Universitarios,F,Trabajador Pago Planilla,104,Casado,37,0,5 o +,0
Cid05641,Estudios Universitarios,F,Trabajador Pago Planilla,131,Soltero,37,4,1,0
Cid05642,Estudios Tecnicos,F,Trabajador Pago Planilla,14,Soltero,37,80,4,1
Cid05643,Estudios Tecnicos,F,Trabajador Pago Planilla,13,Casado,37,53,5 o +,1
Cid05644,Estudios Tecnicos,F,Emprendedor,93,Casado,37,62,3,0
Cid05645,Estudios Tecnicos,F,Informal,107,Casado,37,46,5 o +,0
Cid05646,Estudios Universitarios,F,Trabajador Pago Planilla,60,Casado,37,65,5 o +,0
Cid05647,Estudios Universitarios,M,Trabajador Pago Planilla,124,Soltero,37,55,4,0
Cid05648,Estudios Escolares,M,Trabajador Pago Planilla,195,Soltero,37,51,3,0
Cid05649,Estudios Tecnicos,M,Trabajador Pago Planilla,178,Soltero,37,24,5 o +,0
Cid05650,Estudios Tecnicos,F,Recibo por Honorarios,38,Casado,37,37,3,0
Cid05651,Estudios Universitarios,M,Trabajador Pago Planilla,17,Casado,37,29,2,0
Cid05652,Estudios Tecnicos,M,Trabajador Pago Planilla,184,Union Libre,37,26,3,0
Cid05653,Estudios Tecnicos,M,Trabajador Pago Planilla,126,Soltero,37,4,3,0
Cid05654,Estudios Universitarios,M,Trabajador Pago Planilla,84,Casado,37,18,2,0
Cid05655,Estudios Tecnicos,M,Trabajador Pago Planilla,46,Casado,37,9,2,0
Cid05656,Estudios Universitarios,M,Trabajador Pago Planilla,146,Casado,37,5,2,0
Cid05657,Estudios Universitarios,F,Trabajador Pago Planilla,133,Casado,37,9,4,0
Cid05658,Estudios Universitarios,F,Trabajador Pago Planilla,133,Casado,37,4,5 o +,1
Cid05659,Estudios Universitarios,F,Trabajador Pago Planilla,167,Casado,37,4,3,0
Cid05660,Estudios Universitarios,M,Trabajador Pago Planilla,36,Casado,37,0,2,0
Cid05661,Estudios Universitarios,F,Trabajador Pago Planilla,28,Casado,37,0,1,0
Cid05662,Estudios Universitarios,M,Informal,14,Soltero,37,38,5 o +,0
Cid05663,Estudios Escolares,F,Emprendedor,19,Soltero,37,48,4,1
Cid05664,Estudios Universitarios,F,Trabajador Pago Planilla,10,Union Libre,37,51,5 o +,0
Cid05665,Estudios Universitarios,M,Trabajador Pago Planilla,52,Soltero,37,26,4,0
Cid05666,Estudios Universitarios,F,Trabajador Pago Planilla,7,Soltero,37,18,3,0
Cid05667,Estudios Tecnicos,M,Trabajador Pago Planilla,87,Casado,37,14,4,0
Cid05668,Estudios Tecnicos,M,Trabajador Pago Planilla,28,Soltero,37,1,2,0
Cid05669,Estudios Escolares,M,Trabajador Pago Planilla,27,Soltero,37,6,4,0
Cid05670,Estudios Universitarios,F,Informal,134,Soltero,37,3,3,0
